frame_number,timestamp_ms,speed_center_of_mass,angle_left_elbow,angle_right_elbow,angle_left_shoulder,angle_right_shoulder,angle_left_hip,angle_right_hip,angle_left_knee,angle_right_knee,angle_left_ankle,angle_right_ankle,angle_upper_back,angle_lower_back,landmark_nose_x,landmark_nose_y,landmark_nose_z,landmark_nose_visibility,landmark_left_shoulder_x,landmark_left_shoulder_y,landmark_left_shoulder_z,landmark_left_shoulder_visibility,landmark_right_shoulder_x,landmark_right_shoulder_y,landmark_right_shoulder_z,landmark_right_shoulder_visibility,landmark_left_elbow_x,landmark_left_elbow_y,landmark_left_elbow_z,landmark_left_elbow_visibility,landmark_right_elbow_x,landmark_right_elbow_y,landmark_right_elbow_z,landmark_right_elbow_visibility,landmark_left_wrist_x,landmark_left_wrist_y,landmark_left_wrist_z,landmark_left_wrist_visibility,landmark_right_wrist_x,landmark_right_wrist_y,landmark_right_wrist_z,landmark_right_wrist_visibility,landmark_left_hip_x,landmark_left_hip_y,landmark_left_hip_z,landmark_left_hip_visibility,landmark_right_hip_x,landmark_right_hip_y,landmark_right_hip_z,landmark_right_hip_visibility,landmark_left_knee_x,landmark_left_knee_y,landmark_left_knee_z,landmark_left_knee_visibility,landmark_right_knee_x,landmark_right_knee_y,landmark_right_knee_z,landmark_right_knee_visibility,landmark_left_ankle_x,landmark_left_ankle_y,landmark_left_ankle_z,landmark_left_ankle_visibility,landmark_right_ankle_x,landmark_right_ankle_y,landmark_right_ankle_z,landmark_right_ankle_visibility,landmark_left_heel_x,landmark_left_heel_y,landmark_left_heel_z,landmark_left_heel_visibility,landmark_right_heel_x,landmark_right_heel_y,landmark_right_heel_z,landmark_right_heel_visibility,assessment_id,test_type,score,compensations,tag_type,tag_level,tag_locations,tag_note
65,2378.787878787879,254.48417185431515,59.34644593981042,68.31601838811135,40.07261873534374,28.54091300884046,121.0776165444276,145.12225865309122,122.8631153119315,144.36715352798748,146.4536471975717,131.81902069930925,179.99941292087976,164.85270640718716,565.4505801200867,992.1409606933594,-0.5359833836555481,0.999991238117218,674.4479370117188,1035.4344177246094,-0.2988073527812958,0.999955415725708,399.11357045173645,1055.1438903808594,-0.3517906665802002,0.9999576210975647,798.0523681640625,1297.0178604125977,-0.3258157968521118,0.9884223937988281,311.5174090862274,1317.568130493164,-0.4035118520259857,0.9984686970710754,636.4984345436096,1281.85546875,-0.48144418001174927,0.9314841032028198,536.404412984848,1304.8958587646484,-0.44428086280822754,0.9893888235092163,609.4397521018982,1281.815414428711,-0.002056786324828863,0.9998448491096497,442.242751121521,1297.708396911621,0.0013924313243478537,0.9998193383216858,727.1899724006653,1403.1477355957031,-0.3856375217437744,0.9857555627822876,381.11931681632996,1430.0181198120117,-0.47350504994392395,0.992015540599823,683.2474064826965,1593.555679321289,-0.0037466809153556824,0.9821297526359558,412.98579454421997,1596.4805603027344,-0.00042450582259334624,0.9869134426116943,665.1608419418335,1610.694236755371,0.027077896520495415,0.8361736536026001,430.8107793331146,1607.1831893920898,0.041534423828125,0.8719698786735535,12,deep_squat,2,,,,,
66,2415.3846153846152,249.95020089081328,62.07639910879628,68.20542143368898,40.638411444433245,28.737011022733004,119.74198592276568,143.32459386338317,119.44995542401448,143.7004948280457,147.893986417243,133.20328098563877,179.99941230411835,163.8207653606314,565.3941249847412,1004.3205642700195,-0.5708599090576172,0.9999920129776001,674.165403842926,1045.8927154541016,-0.32655999064445496,0.9999582767486572,398.9772605895996,1063.4890365600586,-0.3774334490299225,0.9999595880508423,799.1609358787537,1303.495216369629,-0.35384994745254517,0.9889377355575562,311.43829464912415,1327.2422790527344,-0.4140982925891876,0.9985566139221191,627.503399848938,1297.3816680908203,-0.49564898014068604,0.9347039461135864,536.2193727493286,1313.7550735473633,-0.455148845911026,0.9900720715522766,609.5935392379761,1291.0751724243164,-0.002226012060418725,0.9998567700386047,443.8044083118439,1308.306884765625,0.0015651659341529012,0.9998340010643005,732.2036004066467,1411.549072265625,-0.38162216544151306,0.9864428639411926,381.885484457016,1433.5943984985352,-0.49643588066101074,0.9923483729362488,683.8159489631653,1591.549072265625,-0.004457713570445776,0.9832173585891724,410.61490416526794,1596.5229034423828,-0.00782092660665512,0.9874958992004395,665.8668851852417,1608.1977081298828,0.02612157166004181,0.8487264513969421,427.23588824272156,1607.4006271362305,0.035576749593019485,0.8815881609916687,12,deep_squat,2,,,,,
67,2451.981351981352,359.2942701968428,65.15423128660163,66.43245547406117,41.569439299502996,29.65308661112513,114.6674201434829,138.64553576939713,115.34725727576243,137.26402352366162,149.57754442854844,133.44051576396106,179.9994135563125,164.82472942806638,565.4823803901672,1017.9167175292969,-0.5422970652580261,0.9999927282333374,674.6028184890747,1062.4982070922852,-0.31244561076164246,0.999961256980896,398.5699725151062,1075.502586364746,-0.36733362078666687,0.9999611377716064,798.3637404441833,1305.0564193725586,-0.3257305324077606,0.9893943071365356,310.6739616394043,1331.5802764892578,-0.39202216267585754,0.9986308217048645,635.5764198303223,1311.2712478637695,-0.47442764043807983,0.9383412003517151,530.0323534011841,1313.8413619995117,-0.42612820863723755,0.9907141327857971,609.7282719612122,1312.6771545410156,-0.002223077230155468,0.9998668432235718,445.58525562286377,1324.1138076782227,0.001564691076055169,0.9998463988304138,728.3598232269287,1409.447021484375,-0.38030126690864563,0.9869925379753113,376.6466474533081,1440.4710388183594,-0.5042000412940979,0.9926140904426575,683.8320422172546,1589.9497604370117,-0.02890278585255146,0.984135627746582,410.3052055835724,1597.6033401489258,-0.026504121720790863,0.9878607988357544,666.3714408874512,1607.8548431396484,-0.000964354898314923,0.8601530194282532,427.0418357849121,1607.7994537353516,0.016681019216775894,0.8902820348739624,12,deep_squat,2,,,,,
68,2488.5780885780887,335.97795600030776,64.20972382397355,67.2415942380015,40.85537323758021,30.843427862443384,112.56939684398617,134.09637902434974,113.29839076819766,134.4097782239245,150.73438906910465,128.17583938745733,179.9994147352075,165.43717943956858,565.0517249107361,1024.397850036621,-0.48525357246398926,0.9999933242797852,674.8323726654053,1068.85986328125,-0.2630501687526703,0.9999635219573975,398.28599095344543,1082.7518463134766,-0.3142562508583069,0.9999618530273438,798.2853984832764,1315.3059768676758,-0.29010510444641113,0.9898353815078735,308.77058029174805,1338.3705139160156,-0.35198497772216797,0.998691201210022,636.659882068634,1317.6123046875,-0.4357668459415436,0.9409617781639099,524.6858525276184,1325.321159362793,-0.389928936958313,0.9910945892333984,610.8668375015259,1320.7696151733398,-0.002187333768233657,0.9998754262924194,449.20395255088806,1332.0499420166016,0.0015352697810158134,0.9998572468757629,727.5194334983826,1408.0907821655273,-0.37925517559051514,0.9871445298194885,377.2589957714081,1437.2804260253906,-0.4964282512664795,0.9925811290740967,683.7778401374817,1590.0278091430664,-0.04446299374103546,0.9846175909042358,410.3213632106781,1603.7965393066406,-0.045502323657274246,0.9879992604255676,666.3899159431458,1608.8154602050781,-0.018942447379231453,0.8690432906150818,426.9637191295624,1612.2563552856445,-0.005104253068566322,0.8971671462059021,12,deep_squat,2,,,,,
69,2525.174825174825,298.96211430521663,63.26219501540503,67.47514287846093,42.49056730563362,31.00807321651171,115.82019306355511,138.6545306632113,114.94386870989719,135.9809209058105,152.28782982830327,117.34576387911886,179.99941413582087,167.94669696642683,565.043420791626,1031.2885665893555,-0.48508527874946594,0.9999938011169434,672.3442912101746,1068.2203674316406,-0.2426539957523346,0.9999661445617676,396.61686301231384,1090.3282928466797,-0.31536194682121277,0.999962568283081,798.1970143318176,1295.5078125,-0.29318782687187195,0.9901305437088013,307.6836097240448,1345.4841613769531,-0.3695245385169983,0.998742401599884,661.8282508850098,1300.832862854004,-0.46643173694610596,0.9440993666648865,524.7733676433563,1332.9321670532227,-0.41564416885375977,0.9914928674697876,610.8987665176392,1323.833885192871,-0.0021504522301256657,0.9998840689659119,448.92470240592957,1340.8791732788086,0.0015300074592232704,0.9998666644096375,726.3432097434998,1418.4477996826172,-0.35078057646751404,0.9877998232841492,376.7062246799469,1468.249168395996,-0.5035059452056885,0.9928909540176392,681.964967250824,1591.3787841796875,-0.04017770662903786,0.9851370453834534,411.6506016254425,1603.7010955810547,-0.002312911208719015,0.9870669841766357,665.3996014595032,1609.7087860107422,-0.01528760977089405,0.876521110534668,428.2542049884796,1607.497673034668,0.05181971937417984,0.8995845317840576,12,deep_squat,2,,,,,
70,2561.771561771562,184.2490465869146,72.30948973873534,67.03870197681032,41.39892183727923,31.389102586834284,117.81479655475452,136.0495245329331,108.0390414509239,133.24263715144906,161.65182133052463,113.38139577972879,179.99941537635272,166.25956630288775,564.7031450271606,1036.3471984863281,-0.47481510043144226,0.9999942779541016,671.646101474762,1070.5421447753906,-0.251213401556015,0.9999684691429138,395.47157049179077,1094.3548965454102,-0.3189941346645355,0.999963641166687,793.5614490509033,1291.3922882080078,-0.2738797664642334,0.9906967282295227,306.5990209579468,1349.7053146362305,-0.35888734459877014,0.998820960521698,634.2946887016296,1322.955093383789,-0.36204737424850464,0.9483164548873901,533.1424069404602,1334.7723770141602,-0.35091981291770935,0.9921990036964417,613.8597965240479,1331.220474243164,-0.0014806491089984775,0.9998936057090759,449.6975004673004,1345.1791763305664,0.0009534124983474612,0.999877393245697,743.5142612457275,1441.2292098999023,-0.3152775764465332,0.9886592626571655,374.82508420944214,1466.1650848388672,-0.4894285500049591,0.993370771408081,681.8222522735596,1591.838722229004,-0.009960474446415901,0.9859528541564941,411.67197346687317,1603.6222457885742,-0.0032544482965022326,0.9873741269111633,665.2570152282715,1611.1500549316406,0.01441966462880373,0.8865314722061157,428.9093613624573,1606.1600875854492,0.04996299371123314,0.9065607786178589,12,deep_squat,2,,,,,
71,2598.3682983682984,159.7871537683377,64.01248394714264,66.47244607514334,38.42557963437156,32.38542013433835,120.26325207994277,133.53835766998498,110.64850989631384,131.194608032881,160.8894047503387,117.54985769576108,179.99941489776384,168.55706499230948,561.8200707435608,1035.787696838379,-0.46767905354499817,0.9999947547912598,671.898443698883,1075.1824951171875,-0.24244743585586548,0.9999702572822571,395.37481784820557,1090.927848815918,-0.30558428168296814,0.9999650120735168,793.5055732727051,1320.6064224243164,-0.27560219168663025,0.9913025498390198,300.8085072040558,1350.7389450073242,-0.3521343469619751,0.9988857507705688,631.4485001564026,1321.6552734375,-0.3871113359928131,0.9516212344169617,532.526421546936,1336.4568328857422,-0.3587806522846222,0.9926291704177856,615.7126450538635,1337.9988098144531,-0.0014273282140493393,0.9999008178710938,452.05567717552185,1349.0520858764648,0.0009335354552604258,0.9998860955238342,738.6294436454773,1449.9641418457031,-0.31790876388549805,0.9892948865890503,375.0638437271118,1462.8679275512695,-0.4878847897052765,0.993672251701355,681.89293384552,1592.6672744750977,-0.005245874170213938,0.9861196279525757,412.01067209243774,1603.4147644042969,-0.0181424617767334,0.9870733022689819,665.9272027015686,1611.1685943603516,0.02097109705209732,0.8932155966758728,429.30522322654724,1607.350730895996,0.028792232275009155,0.9102706909179688,12,deep_squat,2,,,,,
72,2634.965034965035,194.36865752060933,68.52022656748375,65.87050153902665,38.10992193570928,33.03711724915254,116.60824127678275,130.06936961824346,108.28488432999228,129.00167701521244,159.2254180816728,123.31274987432313,179.9994158285054,168.31349628950795,559.6273970603943,1032.8336334228516,-0.47157391905784607,0.9999949336051941,671.7728519439697,1074.1107559204102,-0.23824568092823029,0.9999707341194153,394.92655634880066,1091.8379974365234,-0.3003160357475281,0.9999648928642273,789.0595865249634,1306.461067199707,-0.2776375412940979,0.9917005300521851,299.0687298774719,1350.3281021118164,-0.3581966459751129,0.9989303946495056,617.2899770736694,1322.4081802368164,-0.4037410318851471,0.9534339904785156,533.9568543434143,1334.7975540161133,-0.37410327792167664,0.9927917718887329,616.8828821182251,1348.1608200073242,0.0008318987092934549,0.9999030232429504,454.7633993625641,1357.5615692138672,-0.0012009346392005682,0.999890148639679,735.2801156044006,1440.4442596435547,-0.3344072699546814,0.989097535610199,378.1503689289093,1458.3486557006836,-0.4835107922554016,0.9932160973548889,681.8743944168091,1590.0170516967773,-0.01577800326049328,0.9843137264251709,413.68614077568054,1603.4820556640625,-0.042542487382888794,0.9859964847564697,666.6136121749878,1607.933235168457,0.011446911841630936,0.8937169313430786,430.7589268684387,1609.5461654663086,-0.0032959068194031715,0.9111742973327637,12,deep_squat,2,,,,,
73,2671.5617715617714,149.770370230942,68.88323963696023,64.53453378802325,37.14405737064734,33.6151591360503,124.32731344608828,128.91378939853018,111.49854211598645,127.4665346797403,164.0785980192418,127.02710437251683,179.99941737345355,172.763560000358,557.331919670105,1027.196273803711,-0.5066896080970764,0.999995231628418,671.8398642539978,1070.6339263916016,-0.2673896849155426,0.9999707341194153,394.15675163269043,1086.7334747314453,-0.32390111684799194,0.9999650120735168,788.8132953643799,1300.6884384155273,-0.29893621802330017,0.9921867847442627,296.66417241096497,1347.2306442260742,-0.37239718437194824,0.9989696145057678,612.0802688598633,1318.7485885620117,-0.4165668189525604,0.955946683883667,533.677990436554,1326.71630859375,-0.3775251805782318,0.992900550365448,621.8483591079712,1348.6822128295898,0.0010826961370185018,0.9999061226844788,456.99421405792236,1356.8360137939453,-0.001413200981914997,0.9998955726623535,734.8693513870239,1459.8247146606445,-0.3343352675437927,0.9894289374351501,376.3228511810303,1460.1288986206055,-0.4820239543914795,0.9932676553726196,680.507562160492,1587.7606201171875,-0.01203409768640995,0.9831333160400391,413.4631848335266,1603.2887649536133,-0.04852781817317009,0.9849990606307983,665.665397644043,1606.1266708374023,0.015867330133914948,0.8963218331336975,430.224244594574,1610.225715637207,-0.008765322156250477,0.9121915102005005,12,deep_squat,2,,,,,
74,2708.158508158508,64.52755418593814,61.711548667929506,63.95836633625256,34.75070342117504,34.48507104548035,128.72076122183017,128.3183666941856,122.86726891833234,128.41839750189487,159.19862044107703,130.59291894387889,179.9994173690747,178.1339868317142,554.560854434967,1021.0306549072266,-0.5194196105003357,0.9999954700469971,672.0094871520996,1066.5482711791992,-0.2767653167247772,0.9999718070030212,394.2085075378418,1080.428123474121,-0.327583372592926,0.9999655485153198,790.3134441375732,1322.581901550293,-0.3387916386127472,0.9926029443740845,293.77169966697693,1342.1732711791992,-0.40215709805488586,0.9989919066429138,616.4901423454285,1311.9854736328125,-0.4976385533809662,0.9579293727874756,532.2661292552948,1321.1028671264648,-0.42858853936195374,0.992747962474823,623.7543797492981,1341.599235534668,0.001127848750911653,0.9999077320098877,458.11922907829285,1346.7937088012695,-0.001456559868529439,0.9998980760574341,718.4685230255127,1449.301986694336,-0.3583003580570221,0.9890239834785461,376.42703890800476,1450.645637512207,-0.4721446633338928,0.9928147196769714,679.6997451782227,1586.2693405151367,-0.0650557354092598,0.9823784232139587,412.75765657424927,1603.2372665405273,-0.05815315246582031,0.9840735197067261,665.4572153091431,1605.443000793457,-0.04169272631406784,0.897833526134491,428.41079235076904,1611.2821197509766,-0.022558361291885376,0.9126744866371155,12,deep_squat,2,,,,,
75,2744.7552447552443,135.42885494664583,62.23772588294274,62.90511220645192,35.60893246191308,34.69499952173815,132.5174877923964,128.61571121943336,129.84894927640337,129.26179391369246,154.34931080750624,133.44420985094072,179.9994196097241,178.44660096000095,550.8945536613464,1016.832275390625,-0.5174850225448608,0.9999958872795105,672.9817128181458,1062.8950881958008,-0.2769749164581299,0.9999737739562988,394.2229914665222,1078.9482879638672,-0.32650822401046753,0.999967634677887,794.78196144104,1313.9159774780273,-0.33996671438217163,0.9930089712142944,293.1222403049469,1341.5021896362305,-0.3999355733394623,0.9990342259407043,619.1781663894653,1308.1559371948242,-0.5098487734794617,0.9591453671455383,519.4356215000153,1317.5764846801758,-0.43871009349823,0.9926236271858215,626.3267254829407,1335.1123809814453,0.0007117273053154349,0.9999131560325623,458.5063683986664,1343.9561462402344,-0.001088322140276432,0.9999039173126221,709.6405363082886,1442.6859283447266,-0.367409884929657,0.9894663691520691,376.40801668167114,1449.990234375,-0.4653691053390503,0.9930517077445984,678.0599069595337,1586.3957977294922,-0.04922303557395935,0.9828973412513733,411.736958026886,1603.1522369384766,-0.053384967148303986,0.9843410849571228,662.9809784889221,1605.6650161743164,-0.024227317422628403,0.9006301164627075,426.76796078681946,1611.9903945922852,-0.013363566249608994,0.9144623875617981,12,deep_squat,2,,,,,
76,2781.3519813519815,304.6871245543554,58.361611557448356,62.39990824435247,37.846212051668054,34.59057567858847,132.19145845877097,133.8955982839748,133.61201097257302,135.9266557726004,154.71364656537605,139.69956801694275,179.99942164223756,177.99098209755286,549.2769885063171,1013.126106262207,-0.5162497162818909,0.9999962449073792,673.7749171257019,1055.302848815918,-0.27560925483703613,0.9999756813049316,393.7706422805786,1065.8110427856445,-0.3282826244831085,0.9999699592590332,798.5778450965881,1311.489486694336,-0.3429409861564636,0.9934449791908264,293.30512404441833,1322.570915222168,-0.4077216684818268,0.9990894794464111,626.0920214653015,1294.3793106079102,-0.5512701869010925,0.9606503248214722,516.1023545265198,1298.2470703125,-0.46179479360580444,0.9926799535751343,618.253448009491,1319.3902587890625,0.0017349720001220703,0.9999163746833801,453.39762926101685,1319.6122741699219,-0.0021441399585455656,0.9999077916145325,705.4098129272461,1439.6344757080078,-0.36712968349456787,0.9898658394813538,376.5285873413086,1438.509521484375,-0.44832858443260193,0.993329644203186,678.1111478805542,1587.6117324829102,-0.04026588425040245,0.9833996295928955,409.85124707221985,1606.955451965332,-0.050030507147312164,0.9850212335586548,663.5710215568542,1607.8176498413086,-0.01385330967605114,0.9038376212120056,425.3764736652374,1619.3090057373047,-0.015437754802405834,0.9173824787139893,12,deep_squat,2,,,,,
77,2817.9487179487182,334.66498579591286,49.80987467372597,62.12961187526776,36.49964462824991,34.15666076773217,135.31570793416375,138.32871631555173,140.04986230210025,140.64530213215258,151.9670488629422,138.55126662653947,179.9994264883962,178.49626852641953,548.4147119522095,994.0125274658203,-0.49764442443847656,0.999996542930603,672.9388403892517,1038.7950897216797,-0.2552974224090576,0.9999776482582092,390.8059751987457,1054.4993591308594,-0.3103298842906952,0.9999716877937317,799.0793752670288,1309.6245574951172,-0.33974888920783997,0.9938095808029175,292.5669586658478,1307.0458602905273,-0.40594881772994995,0.9991233944892883,634.9737596511841,1264.9885940551758,-0.5724726319313049,0.9625319838523865,514.3121409416199,1281.331558227539,-0.47030115127563477,0.9927048683166504,618.12180519104,1307.614631652832,0.0004925611428916454,0.9999204277992249,449.0480411052704,1308.7784957885742,-0.0008908289019018412,0.9999111294746399,697.6303339004517,1429.3077850341797,-0.37376174330711365,0.9903168678283691,377.7888822555542,1438.557472229004,-0.43062591552734375,0.9934911131858826,678.6913418769836,1588.3369445800781,-0.03485649451613426,0.983849287033081,409.2918133735657,1607.1465682983398,0.0004538313078228384,0.9850534796714783,664.7662997245789,1608.354263305664,-0.008184104226529598,0.902518630027771,424.5184135437012,1619.0287399291992,0.03791775554418564,0.9165235161781311,12,deep_squat,2,,,,,
78,2854.5454545454545,440.1679962965785,46.76906960037614,61.90304773904411,36.156633440137036,33.59167667887656,136.67132661387348,144.67664318619399,141.7668036141576,147.0208434460606,151.60740764867984,137.53788854797742,179.99943101510976,176.8412298823634,548.2898926734924,968.836555480957,-0.486581027507782,0.9999968409538269,673.0042433738708,1020.9237670898438,-0.24552473425865173,0.9999794363975525,388.5365045070648,1035.029525756836,-0.30383381247520447,0.9999734163284302,800.7063388824463,1299.810905456543,-0.3405991196632385,0.9941689372062683,290.38806080818176,1288.5072326660156,-0.40295717120170593,0.9991573095321655,635.6260514259338,1244.1656112670898,-0.5763489603996277,0.9645852446556091,513.7463343143463,1261.358528137207,-0.4658706784248352,0.9927652478218079,617.9597783088684,1290.1852798461914,6.149266846477985e-05,0.9999250769615173,445.71940898895264,1294.574317932129,-0.00046188326086848974,0.9999154806137085,699.5635843276978,1421.9269180297852,-0.3642643392086029,0.9909700751304626,380.9983277320862,1447.8021240234375,-0.43774092197418213,0.9939020276069641,680.3042721748352,1592.0680618286133,-0.05040077492594719,0.9847145676612854,409.2896890640259,1606.9393157958984,-5.192986282054335e-05,0.9854303598403931,666.4849305152893,1611.913948059082,-0.029196511954069138,0.9045073986053467,424.57834482192993,1618.652572631836,0.03811991214752197,0.9171020984649658,12,deep_squat,2,,,,,
79,2891.142191142191,437.9574835646109,47.66045423931601,61.50440998019464,38.61430249254978,33.48039651083338,136.886975132933,148.76244204401806,143.72485085993722,152.16135223789755,147.45570204967171,133.68829657159677,179.99943287382644,174.71539340756487,546.6021609306335,940.1855850219727,-0.4441301226615906,0.999997079372406,673.0158948898315,999.9452590942383,-0.21632851660251617,0.9999811053276062,387.4048590660095,1008.9070129394531,-0.2772463262081146,0.99997478723526,806.9269609451294,1273.000144958496,-0.313071608543396,0.994563639163971,287.3740839958191,1264.8243713378906,-0.3656665086746216,0.9991853833198547,635.9116744995117,1223.2658386230469,-0.5494346618652344,0.9667472839355469,513.083131313324,1236.5248489379883,-0.4357633590698242,0.9928350448608398,613.4024906158447,1269.0632629394531,0.00020166461763437837,0.9999292492866516,444.54920411109924,1274.7531509399414,-0.0005985921598039567,0.9999188780784607,701.2936091423035,1417.543601989746,-0.34585726261138916,0.9914725422859192,384.84204053878784,1447.1161651611328,-0.4025975167751312,0.9942183494567871,683.5538864135742,1596.7838287353516,-0.05283164232969284,0.9852977991104126,409.5579957962036,1608.0274200439453,-0.0013537268387153745,0.985937774181366,668.1398963928223,1616.3739395141602,-0.033972352743148804,0.905357837677002,427.0163118839264,1620.2318572998047,0.034149669110774994,0.9179035425186157,12,deep_squat,2,,,,,
80,2927.7389277389275,541.7745738655042,47.130182274665756,58.71048957436983,40.67840035688231,32.60603223332198,138.54412761350727,152.44735423140972,146.88529415013014,156.80029558557115,146.0054078736359,131.62408171569925,179.99944357140689,173.16011413796537,546.1438894271851,914.4414138793945,-0.44187048077583313,0.9999973177909851,676.0917663574219,982.0198059082031,-0.21234230697155,0.9999825954437256,384.89083528518677,987.0545196533203,-0.27440834045410156,0.9999760389328003,813.1547284126282,1249.723892211914,-0.31118786334991455,0.994949996471405,286.67927384376526,1245.696029663086,-0.3663620054721832,0.999222457408905,637.3380517959595,1200.113182067871,-0.5476260185241699,0.9689540863037109,515.2208304405212,1203.3519744873047,-0.43616801500320435,0.993005096912384,612.1709704399109,1246.9200897216797,0.0009709303849376738,0.9999327659606934,440.1866126060486,1251.4356994628906,-0.001353919506072998,0.9999217391014099,702.0872640609741,1416.8165588378906,-0.32030510902404785,0.9920048117637634,387.270222902298,1439.1957092285156,-0.376264750957489,0.9945603013038635,685.5893611907959,1597.2241973876953,0.004688672721385956,0.9857177734375,409.3427324295044,1607.7559661865234,0.021438710391521454,0.9864640831947327,670.2080726623535,1616.070327758789,0.026870757341384888,0.9039433002471924,425.91524362564087,1619.0033340454102,0.05333273857831955,0.917643666267395,12,deep_squat,2,,,,,
81,2964.335664335664,567.2692934515708,46.8489818957435,57.79086995090933,41.31099023709864,32.50755296187075,139.55023075255687,154.8123214185443,149.74640184145647,158.9155999437999,141.70389362685188,127.90237988759519,179.99944701693224,172.6568977151382,546.4398121833801,890.3873062133789,-0.4394325017929077,0.9999974966049194,677.3759436607361,957.8929710388184,-0.2157890498638153,0.9999840259552002,384.36683893203735,963.3273696899414,-0.27641797065734863,0.9999770522117615,815.5525588989258,1222.111587524414,-0.3092949688434601,0.9953606128692627,284.15791153907776,1220.1021194458008,-0.3611887991428375,0.9992579221725464,637.8717041015625,1172.6923370361328,-0.5409785509109497,0.9714008569717407,512.4905455112457,1176.1717987060547,-0.42928850650787354,0.9932167530059814,611.7094159126282,1227.2050094604492,0.0021652700379490852,0.9999353885650635,437.8659975528717,1233.7944030761719,-0.0025928106624633074,0.9999232292175293,701.9680452346802,1406.3005828857422,-0.3025147020816803,0.9924623370170593,387.8599762916565,1434.374885559082,-0.353219598531723,0.994840681552887,690.2779054641724,1597.0552825927734,0.044995103031396866,0.9858645796775818,409.4002175331116,1607.666358947754,0.017767619341611862,0.9870867729187012,673.4244060516357,1615.9029006958008,0.06982619315385818,0.9000774025917053,426.33543848991394,1617.7685165405273,0.047822993248701096,0.9178440570831299,12,deep_squat,2,,,,,
82,3000.932400932401,547.368796155598,45.00463063148912,58.023025095585304,41.00323319565074,31.469377058703035,142.0869824956367,156.24580015901049,153.51893219195645,160.8790444615466,140.18398876339617,130.62355878286309,179.99944737031652,172.54345378509956,547.1274447441101,861.8174171447754,-0.4491298496723175,0.9999975562095642,677.6653003692627,931.1855506896973,-0.21749518811702728,0.9999849796295166,384.4431531429291,927.36328125,-0.2856099009513855,0.9999777674674988,818.7103772163391,1199.292984008789,-0.31060123443603516,0.9957015514373779,282.3781907558441,1189.350357055664,-0.3675881028175354,0.9992967247962952,638.856611251831,1143.4553146362305,-0.5398292541503906,0.9731042981147766,512.6902306079865,1145.8654403686523,-0.43141263723373413,0.9934059977531433,611.4680171012878,1212.1961975097656,0.004680024925619364,0.9999336004257202,435.5644369125366,1211.9257736206055,-0.005201789550483227,0.9999205470085144,697.4499607086182,1399.4993591308594,-0.2786449193954468,0.9925127625465393,389.0513598918915,1404.6332931518555,-0.31638580560684204,0.9949108958244324,691.2149834632874,1595.3441619873047,0.07841081917285919,0.9855775833129883,408.82694363594055,1608.1034088134766,0.016461290419101715,0.9876914620399475,676.2832760810852,1612.1388244628906,0.10368489474058151,0.8933291435241699,425.2889907360077,1619.6612548828125,0.04401419684290886,0.9179827570915222,12,deep_squat,2,,,,,
83,3037.5291375291376,544.5581775348302,42.55460689370758,56.25173415350035,41.483215619000845,31.750298204596213,144.22976333252322,158.2012169584431,156.99918744222074,163.67391781412084,139.9341270692985,130.9389551796154,179.99945252734386,172.95384392134605,551.7815494537354,827.625904083252,-0.42337337136268616,0.9999975562095642,680.5680727958679,906.6961097717285,-0.19995832443237305,0.9999856352806091,384.5861256122589,902.7164840698242,-0.2687126696109772,0.9999784231185913,819.7660946846008,1167.8874206542969,-0.2978619337081909,0.9957757592201233,282.8480815887451,1158.508186340332,-0.3635827600955963,0.9993300437927246,641.2058401107788,1105.0391006469727,-0.544759213924408,0.9728941321372986,512.889529466629,1109.3650817871094,-0.44429612159729004,0.9934466481208801,612.5868201255798,1191.42333984375,0.006327596493065357,0.9999321103096008,435.1033329963684,1187.4492645263672,-0.006887286435812712,0.999916672706604,693.3506870269775,1387.9380798339844,-0.29417434334754944,0.9927065968513489,391.8197536468506,1395.7605743408203,-0.3113645017147064,0.995018720626831,690.9033536911011,1600.6855773925781,0.05259503796696663,0.9860765933990479,408.81365060806274,1607.5292587280273,0.026211531832814217,0.9884137511253357,674.7208142280579,1619.4829559326172,0.08518123626708984,0.8899067044258118,425.5015504360199,1619.8106002807617,0.049595654010772705,0.9185569286346436,12,deep_squat,2,,,,,
